REGNNUMB,SUBJCODE,SUBJUNCD,SUBJNAME,DEGRCODE,DEGRNAME,DELIVERY_MODE,CURRSEMS,INTNMARK,EXT_MARK,TOTAL,GRADE,TYPE,RES_STAT,UNIVERSITY,RESULT_SYSTEM
20242010015,50011,DBA5101,Management Concepts & Organizational Behaviour,601,MBA - Operations Management (ODL),OFFLINE,1,25,57,82,A+,CT-ODL,PASS,AUCDE,CBCS
20242010015,50012,DBA5102,Managerial Economics & Decision Making,601,MBA - Operations Management (ODL),OFFLINE,1,17,28,45,C,CT-ODL,PASS,AUCDE,CBCS
20242010015,50013,DBA5103,Statistical Methods & Quantitative Techniques,601,MBA - Operations Management (ODL),OFFLINE,1,19,43,62,B+,CT-ODL,PASS,AUCDE,CBCS
20242010015,50014,DBA5104,Financial & Management Accounting,601,MBA - Operations Management (ODL),OFFLINE,1,19,28,47,C,CT-ODL,PASS,AUCDE,CBCS
20242010015,50015,DBA5105,Legal Aspects of Business & Corporate Ethics,601,MBA - Operations Management (ODL),OFFLINE,1,15,26,41,C,CT-ODL,PASS,AUCDE,CBCS
20242010015,50016,DBA5106,Information Management & ERP Systems,601,MBA - Operations Management (ODL),OFFLINE,1,26,40,66,B+,CT-ODL,PASS,AUCDE,CBCS
20242010015,50017,DBA5107,Business Communication & Soft Skills Laboratory,601,MBA - Operations Management (ODL),OFFLINE,1,26,38,64,B+,CT-ODL,PASS,AUCDE,CBCS
20242010016,50011,DBA5101,Management Concepts & Organizational Behaviour,601,MBA - Operations Management (ODL),OFFLINE,1,,,,,CT-ODL,CANCELLED,AUCDE,CBCS
20242010016,50012,DBA5102,Managerial Economics & Decision Making,601,MBA - Operations Management (ODL),OFFLINE,1,16,41,57,B,CT-ODL,PASS,AUCDE,CBCS
20242010016,50013,DBA5103,Statistical Methods & Quantitative Techniques,601,MBA - Operations Management (ODL),OFFLINE,1,25,48,73,A,CT-ODL,PASS,AUCDE,CBCS
20242010016,50014,DBA5104,Financial & Management Accounting,601,MBA - Operations Management (ODL),OFFLINE,1,18,45,63,B+,CT-ODL,PASS,AUCDE,CBCS
20242010016,50015,DBA5105,Legal Aspects of Business & Corporate Ethics,601,MBA - Operations Management (ODL),OFFLINE,1,19,33,52,B,CT-ODL,PASS,AUCDE,CBCS
20242010016,50016,DBA5106,Information Management & ERP Systems,601,MBA - Operations Management (ODL),OFFLINE,1,17,53,70,A,CT-ODL,PASS,AUCDE,CBCS
20242010016,50017,DBA5107,Business Communication & Soft Skills Laboratory,601,MBA - Operations Management (ODL),OFFLINE,1,18,48,66,B+,CT-ODL,PASS,AUCDE,CBCS
20242010017,50011,DBA5101,Management Concepts & Organizational Behaviour,601,MBA - Operations Management (ODL),OFFLINE,1,16,64,80,A+,CT-ODL,PASS,AUCDE,CBCS
20242010017,50012,DBA5102,Managerial Economics & Decision Making,601,MBA - Operations Management (ODL),OFFLINE,1,26,45,71,A,CT-ODL,PASS,AUCDE,CBCS
20242010017,50013,DBA5103,Statistical Methods & Quantitative Techniques,601,MBA - Operations Management (ODL),OFFLINE,1,27,32,59,B,CT-ODL,PASS,AUCDE,CBCS
20242010017,50014,DBA5104,Financial & Management Accounting,601,MBA - Operations Management (ODL),OFFLINE,1,20,52,72,A,CT-ODL,PASS,AUCDE,CBCS
20242010017,50015,DBA5105,Legal Aspects of Business & Corporate Ethics,601,MBA - Operations Management (ODL),OFFLINE,1,24,35,59,B,CT-ODL,PASS,AUCDE,CBCS
20242010017,50016,DBA5106,Information Management & ERP Systems,601,MBA - Operations Management (ODL),OFFLINE,1,22,45,67,B+,CT-ODL,PASS,AUCDE,CBCS
20242010017,50017,DBA5107,Business Communication & Soft Skills Laboratory,601,MBA - Operations Management (ODL),OFFLINE,1,21,63,84,A+,CT-ODL,PASS,AUCDE,CBCS
20242010018,50011,DBA5101,Management Concepts & Organizational Behaviour,601,MBA - Operations Management (ODL),OFFLINE,1,18,57,75,A,CT-ODL,PASS,AUCDE,CBCS
20242010018,50012,DBA5102,Managerial Economics & Decision Making,601,MBA - Operations Management (ODL),OFFLINE,1,20,40,60,B+,CT-ODL,PASS,AUCDE,CBCS
20242010018,50013,DBA5103,Statistical Methods & Quantitative Techniques,601,MBA - Operations Management (ODL),OFFLINE,1,21,26,47,C,CT-ODL,PASS,AUCDE,CBCS
20242010018,50014,DBA5104,Financial & Management Accounting,601,MBA - Operations Management (ODL),OFFLINE,1,22,27,49,C,CT-ODL,PASS,AUCDE,CBCS
20242010018,50015,DBA5105,Legal Aspects of Business & Corporate Ethics,601,MBA - Operations Management (ODL),OFFLINE,1,16,53,69,B+,CT-ODL,PASS,AUCDE,CBCS
20242010018,50016,DBA5106,Information Management & ERP Systems,601,MBA - Operations Management (ODL),OFFLINE,1,24,40,64,B+,CT-ODL,PASS,AUCDE,CBCS
20242010018,50017,DBA5107,Business Communication & Soft Skills Laboratory,601,MBA - Operations Management (ODL),OFFLINE,1,,,,,CT-ODL,CANCELLED,AUCDE,CBCS
20242010019,50011,DBA5101,Management Concepts & Organizational Behaviour,601,MBA - Operations Management (ODL),OFFLINE,1,25,32,57,B,CT-ODL,PASS,AUCDE,CBCS
20242010019,50012,DBA5102,Managerial Economics & Decision Making,601,MBA - Operations Management (ODL),OFFLINE,1,26,51,77,A,CT-ODL,PASS,AUCDE,CBCS
20242010019,50013,DBA5103,Statistical Methods & Quantitative Techniques,601,MBA - Operations Management (ODL),OFFLINE,1,24,61,85,A+,CT-ODL,PASS,AUCDE,CBCS
20242010019,50014,DBA5104,Financial & Management Accounting,601,MBA - Operations Management (ODL),OFFLINE,1,28,50,78,A,CT-ODL,PASS,AUCDE,CBCS
20242010019,50015,DBA5105,Legal Aspects of Business & Corporate Ethics,601,MBA - Operations Management (ODL),OFFLINE,1,28,42,70,A,CT-ODL,PASS,AUCDE,CBCS
20242010019,50016,DBA5106,Information Management & ERP Systems,601,MBA - Operations Management (ODL),OFFLINE,1,27,55,82,A+,CT-ODL,PASS,AUCDE,CBCS
20242010019,50017,DBA5107,Business Communication & Soft Skills Laboratory,601,MBA - Operations Management (ODL),OFFLINE,1,25,48,73,A,CT-ODL,PASS,AUCDE,CBCS
20242010020,50011,DBA5101,Management Concepts & Organizational Behaviour,601,MBA - Operations Management (ODL),OFFLINE,1,16,57,73,A,CT-ODL,PASS,AUCDE,CBCS
20242010020,50012,DBA5102,Managerial Economics & Decision Making,601,MBA - Operations Management (ODL),OFFLINE,1,16,29,45,C,CT-ODL,PASS,AUCDE,CBCS
20242010020,50013,DBA5103,Statistical Methods & Quantitative Techniques,601,MBA - Operations Management (ODL),OFFLINE,1,20,32,52,B,CT-ODL,PASS,AUCDE,CBCS
20242010020,50014,DBA5104,Financial & Management Accounting,601,MBA - Operations Management (ODL),OFFLINE,1,18,37,55,B,CT-ODL,PASS,AUCDE,CBCS
20242010020,50015,DBA5105,Legal Aspects of Business & Corporate Ethics,601,MBA - Operations Management (ODL),OFFLINE,1,25,31,56,B,CT-ODL,PASS,AUCDE,CBCS
20242010020,50016,DBA5106,Information Management & ERP Systems,601,MBA - Operations Management (ODL),OFFLINE,1,15,63,78,A,CT-ODL,PASS,AUCDE,CBCS
20242010020,50017,DBA5107,Business Communication & Soft Skills Laboratory,601,MBA - Operations Management (ODL),OFFLINE,1,15,31,46,C,CT-ODL,PASS,AUCDE,CBCS
20242010021,50011,DBA5101,Management Concepts & Organizational Behaviour,601,MBA - Operations Management (ODL),OFFLINE,1,,,,,CT-ODL,CANCELLED,AUCDE,CBCS
20242010021,50012,DBA5102,Managerial Economics & Decision Making,601,MBA - Operations Management (ODL),OFFLINE,1,18,36,54,B,CT-ODL,PASS,AUCDE,CBCS
20242010021,50013,DBA5103,Statistical Methods & Quantitative Techniques,601,MBA - Operations Management (ODL),OFFLINE,1,26,50,76,A,CT-ODL,PASS,AUCDE,CBCS
20242010021,50014,DBA5104,Financial & Management Accounting,601,MBA - Operations Management (ODL),OFFLINE,1,21,31,52,B,CT-ODL,PASS,AUCDE,CBCS
20242010021,50015,DBA5105,Legal Aspects of Business & Corporate Ethics,601,MBA - Operations Management (ODL),OFFLINE,1,26,56,82,A+,CT-ODL,PASS,AUCDE,CBCS
20242010021,50016,DBA5106,Information Management & ERP Systems,601,MBA - Operations Management (ODL),OFFLINE,1,27,46,73,A,CT-ODL,PASS,AUCDE,CBCS
20242010021,50017,DBA5107,Business Communication & Soft Skills Laboratory,601,MBA - Operations Management (ODL),OFFLINE,1,27,59,86,A+,CT-ODL,PASS,AUCDE,CBCS
20242010022,50011,DBA5101,Management Concepts & Organizational Behaviour,601,MBA - Operations Management (ODL),OFFLINE,1,17,32,49,C,CT-ODL,PASS,AUCDE,CBCS
20242010022,50012,DBA5102,Managerial Economics & Decision Making,601,MBA - Operations Management (ODL),OFFLINE,1,26,46,72,A,CT-ODL,PASS,AUCDE,CBCS
20242010022,50013,DBA5103,Statistical Methods & Quantitative Techniques,601,MBA - Operations Management (ODL),OFFLINE,1,21,51,72,A,CT-ODL,PASS,AUCDE,CBCS
20242010022,50014,DBA5104,Financial & Management Accounting,601,MBA - Operations Management (ODL),OFFLINE,1,28,42,70,A,CT-ODL,PASS,AUCDE,CBCS
20242010022,50015,DBA5105,Legal Aspects of Business & Corporate Ethics,601,MBA - Operations Management (ODL),OFFLINE,1,24,35,59,B,CT-ODL,PASS,AUCDE,CBCS
20242010022,50016,DBA5106,Information Management & ERP Systems,601,MBA - Operations Management (ODL),OFFLINE,1,26,36,62,B+,CT-ODL,PASS,AUCDE,CBCS
20242010022,50017,DBA5107,Business Communication & Soft Skills Laboratory,601,MBA - Operations Management (ODL),OFFLINE,1,22,57,79,A,CT-ODL,PASS,AUCDE,CBCS
20242010023,50011,DBA5101,Management Concepts & Organizational Behaviour,601,MBA - Operations Management (ODL),OFFLINE,1,26,36,62,B+,CT-ODL,PASS,AUCDE,CBCS
20242010023,50012,DBA5102,Managerial Economics & Decision Making,601,MBA - Operations Management (ODL),OFFLINE,1,27,30,57,B,CT-ODL,PASS,AUCDE,CBCS
20242010023,50013,DBA5103,Statistical Methods & Quantitative Techniques,601,MBA - Operations Management (ODL),OFFLINE,1,17,52,69,B+,CT-ODL,PASS,AUCDE,CBCS
20242010023,50014,DBA5104,Financial & Management Accounting,601,MBA - Operations Management (ODL),OFFLINE,1,25,50,75,A,CT-ODL,PASS,AUCDE,CBCS
20242010023,50015,DBA5105,Legal Aspects of Business & Corporate Ethics,601,MBA - Operations Management (ODL),OFFLINE,1,23,26,49,C,CT-ODL,PASS,AUCDE,CBCS
20242010023,50016,DBA5106,Information Management & ERP Systems,601,MBA - Operations Management (ODL),OFFLINE,1,23,47,70,A,CT-ODL,PASS,AUCDE,CBCS
20242010023,50017,DBA5107,Business Communication & Soft Skills Laboratory,601,MBA - Operations Management (ODL),OFFLINE,1,22,44,66,B+,CT-ODL,PASS,AUCDE,CBCS
20242010024,50011,DBA5101,Management Concepts & Organizational Behaviour,601,MBA - Operations Management (ODL),OFFLINE,1,18,38,56,B,CT-ODL,PASS,AUCDE,CBCS
20242010024,50012,DBA5102,Managerial Economics & Decision Making,601,MBA - Operations Management (ODL),OFFLINE,1,25,43,68,B+,CT-ODL,PASS,AUCDE,CBCS
20242010024,50013,DBA5103,Statistical Methods & Quantitative Techniques,601,MBA - Operations Management (ODL),OFFLINE,1,15,27,42,C,CT-ODL,PASS,AUCDE,CBCS
20242010024,50014,DBA5104,Financial & Management Accounting,601,MBA - Operations Management (ODL),OFFLINE,1,26,39,65,B+,CT-ODL,PASS,AUCDE,CBCS
20242010024,50015,DBA5105,Legal Aspects of Business & Corporate Ethics,601,MBA - Operations Management (ODL),OFFLINE,1,27,54,81,A+,CT-ODL,PASS,AUCDE,CBCS
20242010024,50016,DBA5106,Information Management & ERP Systems,601,MBA - Operations Management (ODL),OFFLINE,1,25,44,69,B+,CT-ODL,PASS,AUCDE,CBCS
20242010024,50017,DBA5107,Business Communication & Soft Skills Laboratory,601,MBA - Operations Management (ODL),OFFLINE,1,20,38,58,B,CT-ODL,PASS,AUCDE,CBCS
20242010025,50011,DBA5101,Management Concepts & Organizational Behaviour,601,MBA - Operations Management (ODL),OFFLINE,1,28,44,72,A,CT-ODL,PASS,AUCDE,CBCS
20242010025,50012,DBA5102,Managerial Economics & Decision Making,601,MBA - Operations Management (ODL),OFFLINE,1,16,50,66,B+,CT-ODL,PASS,AUCDE,CBCS
20242010025,50013,DBA5103,Statistical Methods & Quantitative Techniques,601,MBA - Operations Management (ODL),OFFLINE,1,24,32,56,B,CT-ODL,PASS,AUCDE,CBCS
20242010025,50014,DBA5104,Financial & Management Accounting,601,MBA - Operations Management (ODL),OFFLINE,1,20,47,67,B+,CT-ODL,PASS,AUCDE,CBCS
20242010025,50015,DBA5105,Legal Aspects of Business & Corporate Ethics,601,MBA - Operations Management (ODL),OFFLINE,1,17,31,48,C,CT-ODL,PASS,AUCDE,CBCS
20242010025,50016,DBA5106,Information Management & ERP Systems,601,MBA - Operations Management (ODL),OFFLINE,1,26,49,75,A,CT-ODL,PASS,AUCDE,CBCS
20242010025,50017,DBA5107,Business Communication & Soft Skills Laboratory,601,MBA - Operations Management (ODL),OFFLINE,1,23,27,50,B,CT-ODL,PASS,AUCDE,CBCS
20242010001,50021,DBA5201,Operations Management & Supply Chain Strategy,601,MBA - Operations Management (ODL),OFFLINE,2,17,55,72,A,END-ODL,PASS,AUCDE,CBCS
20242010001,50022,DBA5202,Financial Management & Corporate Valuation,601,MBA - Operations Management (ODL),OFFLINE,2,20,49,69,B+,END-ODL,PASS,AUCDE,CBCS
20242010001,50023,DBA5203,Marketing Management & Digital Strategies,601,MBA - Operations Management (ODL),OFFLINE,2,19,41,60,B+,END-ODL,PASS,AUCDE,CBCS
20242010001,50024,DBA5204,Human Resource Management & Talent Acquisition,601,MBA - Operations Management (ODL),OFFLINE,2,21,36,57,B,END-ODL,PASS,AUCDE,CBCS
20242010001,50025,DBA5205,Business Research Methods & Predictive Analytics,601,MBA - Operations Management (ODL),OFFLINE,2,16,56,72,A,END-ODL,PASS,AUCDE,CBCS
20242010002,50021,DBA5201,Operations Management & Supply Chain Strategy,601,MBA - Operations Management (ODL),OFFLINE,2,27,45,72,A,END-ODL,PASS,AUCDE,CBCS
20242010002,50022,DBA5202,Financial Management & Corporate Valuation,601,MBA - Operations Management (ODL),OFFLINE,2,15,29,44,C,END-ODL,PASS,AUCDE,CBCS
20242010002,50023,DBA5203,Marketing Management & Digital Strategies,601,MBA - Operations Management (ODL),OFFLINE,2,26,52,78,A,END-ODL,PASS,AUCDE,CBCS
20242010002,50024,DBA5204,Human Resource Management & Talent Acquisition,601,MBA - Operations Management (ODL),OFFLINE,2,23,46,69,B+,END-ODL,PASS,AUCDE,CBCS
20242010002,50025,DBA5205,Business Research Methods & Predictive Analytics,601,MBA - Operations Management (ODL),OFFLINE,2,16,56,72,A,END-ODL,PASS,AUCDE,CBCS
20242010003,50021,DBA5201,Operations Management & Supply Chain Strategy,601,MBA - Operations Management (ODL),OFFLINE,2,22,59,81,A+,END-ODL,PASS,AUCDE,CBCS
20242010003,50022,DBA5202,Financial Management & Corporate Valuation,601,MBA - Operations Management (ODL),OFFLINE,2,25,28,53,B,END-ODL,PASS,AUCDE,CBCS
20242010003,50023,DBA5203,Marketing Management & Digital Strategies,601,MBA - Operations Management (ODL),OFFLINE,2,22,35,57,B,END-ODL,PASS,AUCDE,CBCS
20242010003,50024,DBA5204,Human Resource Management & Talent Acquisition,601,MBA - Operations Management (ODL),OFFLINE,2,21,40,61,B+,END-ODL,PASS,AUCDE,CBCS
20242010003,50025,DBA5205,Business Research Methods & Predictive Analytics,601,MBA - Operations Management (ODL),OFFLINE,2,17,52,69,B+,END-ODL,PASS,AUCDE,CBCS
20242010004,50021,DBA5201,Operations Management & Supply Chain Strategy,601,MBA - Operations Management (ODL),OFFLINE,2,20,62,82,A+,END-ODL,PASS,AUCDE,CBCS
20242010004,50022,DBA5202,Financial Management & Corporate Valuation,601,MBA - Operations Management (ODL),OFFLINE,2,23,61,84,A+,END-ODL,PASS,AUCDE,CBCS
20242010004,50023,DBA5203,Marketing Management & Digital Strategies,601,MBA - Operations Management (ODL),OFFLINE,2,18,48,66,B+,END-ODL,PASS,AUCDE,CBCS
20242010004,50024,DBA5204,Human Resource Management & Talent Acquisition,601,MBA - Operations Management (ODL),OFFLINE,2,19,46,65,B+,END-ODL,PASS,AUCDE,CBCS
20242010004,50025,DBA5205,Business Research Methods & Predictive Analytics,601,MBA - Operations Management (ODL),OFFLINE,2,26,26,52,B,END-ODL,PASS,AUCDE,CBCS
20242010005,50021,DBA5201,Operations Management & Supply Chain Strategy,601,MBA - Operations Management (ODL),OFFLINE,2,16,64,80,A+,END-ODL,PASS,AUCDE,CBCS
20242010005,50022,DBA5202,Financial Management & Corporate Valuation,601,MBA - Operations Management (ODL),OFFLINE,2,19,40,59,B,END-ODL,PASS,AUCDE,CBCS
20242010005,50023,DBA5203,Marketing Management & Digital Strategies,601,MBA - Operations Management (ODL),OFFLINE,2,18,42,60,B+,END-ODL,PASS,AUCDE,CBCS
20242010005,50024,DBA5204,Human Resource Management & Talent Acquisition,601,MBA - Operations Management (ODL),OFFLINE,2,27,64,91,O,END-ODL,PASS,AUCDE,CBCS
20242010005,50025,DBA5205,Business Research Methods & Predictive Analytics,601,MBA - Operations Management (ODL),OFFLINE,2,15,63,78,A,END-ODL,PASS,AUCDE,CBCS
20242010006,50021,DBA5201,Operations Management & Supply Chain Strategy,601,MBA - Operations Management (ODL),OFFLINE,2,17,51,68,B+,END-ODL,PASS,AUCDE,CBCS
20242010006,50022,DBA5202,Financial Management & Corporate Valuation,601,MBA - Operations Management (ODL),OFFLINE,2,28,53,81,A+,END-ODL,PASS,AUCDE,CBCS
20242010006,50023,DBA5203,Marketing Management & Digital Strategies,601,MBA - Operations Management (ODL),OFFLINE,2,27,59,86,A+,END-ODL,PASS,AUCDE,CBCS
20242010006,50024,DBA5204,Human Resource Management & Talent Acquisition,601,MBA - Operations Management (ODL),OFFLINE,2,18,52,70,A,END-ODL,PASS,AUCDE,CBCS
20242010006,50025,DBA5205,Business Research Methods & Predictive Analytics,601,MBA - Operations Management (ODL),OFFLINE,2,25,29,54,B,END-ODL,PASS,AUCDE,CBCS
20242010007,50021,DBA5201,Operations Management & Supply Chain Strategy,601,MBA - Operations Management (ODL),OFFLINE,2,22,40,62,B+,END-ODL,PASS,AUCDE,CBCS
20242010007,50022,DBA5202,Financial Management & Corporate Valuation,601,MBA - Operations Management (ODL),OFFLINE,2,23,27,50,B,END-ODL,PASS,AUCDE,CBCS
20242010007,50023,DBA5203,Marketing Management & Digital Strategies,601,MBA - Operations Management (ODL),OFFLINE,2,22,50,72,A,END-ODL,PASS,AUCDE,CBCS
20242010007,50024,DBA5204,Human Resource Management & Talent Acquisition,601,MBA - Operations Management (ODL),OFFLINE,2,15,33,48,C,END-ODL,PASS,AUCDE,CBCS
20242010007,50025,DBA5205,Business Research Methods & Predictive Analytics,601,MBA - Operations Management (ODL),OFFLINE,2,15,27,42,C,END-ODL,PASS,AUCDE,CBCS
20242010008,50021,DBA5201,Operations Management & Supply Chain Strategy,601,MBA - Operations Management (ODL),OFFLINE,2,15,52,67,B+,END-ODL,PASS,AUCDE,CBCS
20242010008,50022,DBA5202,Financial Management & Corporate Valuation,601,MBA - Operations Management (ODL),OFFLINE,2,,,,,END-ODL,CANCELLED,AUCDE,CBCS
20242010008,50023,DBA5203,Marketing Management & Digital Strategies,601,MBA - Operations Management (ODL),OFFLINE,2,28,33,61,B+,END-ODL,PASS,AUCDE,CBCS
20242010008,50024,DBA5204,Human Resource Management & Talent Acquisition,601,MBA - Operations Management (ODL),OFFLINE,2,26,27,53,B,END-ODL,PASS,AUCDE,CBCS
20242010008,50025,DBA5205,Business Research Methods & Predictive Analytics,601,MBA - Operations Management (ODL),OFFLINE,2,16,57,73,A,END-ODL,PASS,AUCDE,CBCS
20242010009,50021,DBA5201,Operations Management & Supply Chain Strategy,601,MBA - Operations Management (ODL),OFFLINE,2,15,33,48,C,END-ODL,PASS,AUCDE,CBCS
20242010009,50022,DBA5202,Financial Management & Corporate Valuation,601,MBA - Operations Management (ODL),OFFLINE,2,23,47,70,A,END-ODL,PASS,AUCDE,CBCS
20242010009,50023,DBA5203,Marketing Management & Digital Strategies,601,MBA - Operations Management (ODL),OFFLINE,2,18,46,64,B+,END-ODL,PASS,AUCDE,CBCS
20242010009,50024,DBA5204,Human Resource Management & Talent Acquisition,601,MBA - Operations Management (ODL),OFFLINE,2,27,41,68,B+,END-ODL,PASS,AUCDE,CBCS
20242010009,50025,DBA5205,Business Research Methods & Predictive Analytics,601,MBA - Operations Management (ODL),OFFLINE,2,20,32,52,B,END-ODL,PASS,AUCDE,CBCS
20242010010,50021,DBA5201,Operations Management & Supply Chain Strategy,601,MBA - Operations Management (ODL),OFFLINE,2,21,40,61,B+,END-ODL,PASS,AUCDE,CBCS
20242010010,50022,DBA5202,Financial Management & Corporate Valuation,601,MBA - Operations Management (ODL),OFFLINE,2,25,48,73,A,END-ODL,PASS,AUCDE,CBCS
20242010010,50023,DBA5203,Marketing Management & Digital Strategies,601,MBA - Operations Management (ODL),OFFLINE,2,24,28,52,B,END-ODL,PASS,AUCDE,CBCS
20242010010,50024,DBA5204,Human Resource Management & Talent Acquisition,601,MBA - Operations Management (ODL),OFFLINE,2,23,60,83,A+,END-ODL,PASS,AUCDE,CBCS
20242010010,50025,DBA5205,Business Research Methods & Predictive Analytics,601,MBA - Operations Management (ODL),OFFLINE,2,22,61,83,A+,END-ODL,PASS,AUCDE,CBCS
20242010011,50021,DBA5201,Operations Management & Supply Chain Strategy,601,MBA - Operations Management (ODL),OFFLINE,2,26,62,88,A+,END-ODL,PASS,AUCDE,CBCS
20242010011,50022,DBA5202,Financial Management & Corporate Valuation,601,MBA - Operations Management (ODL),OFFLINE,2,17,35,52,B,END-ODL,PASS,AUCDE,CBCS
20242010011,50023,DBA5203,Marketing Management & Digital Strategies,601,MBA - Operations Management (ODL),OFFLINE,2,17,52,69,B+,END-ODL,PASS,AUCDE,CBCS
20242010011,50024,DBA5204,Human Resource Management & Talent Acquisition,601,MBA - Operations Management (ODL),OFFLINE,2,28,34,62,B+,END-ODL,PASS,AUCDE,CBCS
20242010011,50025,DBA5205,Business Research Methods & Predictive Analytics,601,MBA - Operations Management (ODL),OFFLINE,2,28,35,63,B+,END-ODL,PASS,AUCDE,CBCS
20242010012,50021,DBA5201,Operations Management & Supply Chain Strategy,601,MBA - Operations Management (ODL),OFFLINE,2,25,49,74,A,END-ODL,PASS,AUCDE,CBCS
20242010012,50022,DBA5202,Financial Management & Corporate Valuation,601,MBA - Operations Management (ODL),OFFLINE,2,15,29,44,C,END-ODL,PASS,AUCDE,CBCS
20242010012,50023,DBA5203,Marketing Management & Digital Strategies,601,MBA - Operations Management (ODL),OFFLINE,2,22,39,61,B+,END-ODL,PASS,AUCDE,CBCS
20242010012,50024,DBA5204,Human Resource Management & Talent Acquisition,601,MBA - Operations Management (ODL),OFFLINE,2,18,44,62,B+,END-ODL,PASS,AUCDE,CBCS
